"","Source..A.","Source..B.","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function.","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP"
"813","Did you know you can help protect your baby from whooping cough before they’re even born by getting a Tdap #vaccine when you’re pregnant? Talk to your doctor or midwife, and visit: https://t.co/ZGf8Tpw22a https://t.co/rpoImZUyqw","Positive",44,56.58,99,11,25.77,22,18.18,68.18,38.64,13.64,13.64,0,0,11.36,0,2.27,0,2.27,9.09,4.55,4.55,6.82,0,11.36,2.27,2.27,2.27,0,0,0,0,0,0,0,0,25,4.55,0,0,0,4.55,2.27,0,0,2.27,0,2.27,0,0,0,0,6.82,0,6.82,2.27,0,9.09,2.27,0,4.55,2.27,2.27,4.55,6.82,0,9.09,2.27,0,6.82,2.27,0,0,0,0,0,4.55,0,4.55,0,0,0,22.73,4.55,2.27,2.27,0,2.27,0,0,0,0,0,11.36
"814","Did you know you can spread the flu virus before you show symptoms? Stop the spread of flu. #GetImmunized! https://t.co/WHrrXKlrMe 
#FluShot","Positive",25,88.07,99,6.7,25.77,6.25,16,64,36,12,12,0,0,12,0,0,0,8,8,8,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,4,0,0,0,0,0,4,4,0,0,12,0,12,0,0,4,0,0,0,0,4,4,8,0,8,0,0,8,0,0,0,0,0,0,4,0,4,0,0,0,32,8,0,0,0,4,4,0,0,0,0,16
"815","Did you know? ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","Dispelling Myths About The ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","Do you know what you’re bringing home today? Lower your flu risk with the #FluShot. https://t.co/75RgZPWzNO 
#GetImmunized","Positive",22,68.79,99,31.94,1,7.33,18.18,68.18,31.82,18.18,13.64,0,0,13.64,0,0,4.55,4.55,4.55,4.55,0,0,0,13.64,4.55,4.55,4.55,0,0,9.09,0,9.09,4.55,0,4.55,13.64,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,4.55,0,4.55,0,0,9.09,0,0,4.55,0,4.55,0,13.64,0,13.64,4.55,4.55,4.55,0,0,4.55,0,0,0,4.55,0,4.55,0,0,0,31.82,9.09,0,0,0,4.55,0,0,0,0,0,18.18
"818","Do you know what you’re bringing home today? Lower your flu risk with the #FluShot. https://t.co/75RgZPWzNO 
#GetImmunized","Positive",22,68.79,99,31.94,1,7.33,18.18,68.18,31.82,18.18,13.64,0,0,13.64,0,0,4.55,4.55,4.55,4.55,0,0,0,13.64,4.55,4.55,4.55,0,0,9.09,0,9.09,4.55,0,4.55,13.64,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,4.55,0,4.55,0,0,9.09,0,0,4.55,0,4.55,0,13.64,0,13.64,4.55,4.55,4.55,0,0,4.55,0,0,0,4.55,0,4.55,0,0,0,31.82,9.09,0,0,0,4.55,0,0,0,0,0,18.18
"819","Do you need a ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","Doctors say 2018 ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","Don't just take it from us. This 29-year-old lawyer is one of 3 ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","Don't let the #Flu or #Pneumonia get the best of you! RSVP for one of my upcoming FREE #FLUSHOT DAYS, taking place in #Brooklyn on 10/17,10/18 &amp; 10/19 by calling my district office at 718-629-6401. @Walgreens @WellCare_Health @NYPBrooklyn @LRBC_Online #flushot #flu #fluseason https://t.co/R1Rfn1XcDv","Positive",55,95.75,42.78,21.98,87.86,18.33,21.82,54.55,27.27,5.45,5.45,3.64,0,1.82,0,0,0,3.64,12.73,3.64,0,1.82,1.82,7.27,3.64,1.82,0,18.18,0,3.64,3.64,0,0,0,0,3.64,0,0,0,0,1.82,0,0,0,1.82,0,1.82,0,0,0,0,5.45,0,5.45,0,0,5.45,0,1.82,1.82,5.45,0,0,3.64,1.82,10.91,0,9.09,1.82,1.82,0,0,1.82,0,0,1.82,0,1.82,0,0,0,50.91,3.64,3.64,0,1.82,0,1.82,3.64,0,1.82,0,34.55
"823","Don't let the #Flu or #Pneumonia get the best of you! RSVP for one of my upcoming FREE #FLUSHOT DAYS, taking place in #Brooklyn TODAY, Thursday &amp; Friday by calling my district office at 718-629-6401 @Walgreens @WellCare_Health @NYPBrooklyn @LRBC_Online #flushot #flu #fluseason https://t.co/xCJOfREgCt","Positive",51,94.55,42.23,53.79,90.49,25.5,25.49,62.75,27.45,5.88,5.88,3.92,0,1.96,0,0,0,3.92,11.76,3.92,0,1.96,1.96,7.84,3.92,1.96,0,7.84,0,3.92,3.92,0,0,0,0,3.92,0,0,0,0,1.96,0,0,0,1.96,0,1.96,0,0,0,0,5.88,0,5.88,0,0,5.88,0,1.96,1.96,5.88,0,0,5.88,1.96,15.69,0,7.84,7.84,1.96,0,0,1.96,0,0,1.96,0,1.96,0,0,0,47.06,1.96,3.92,0,1.96,0,1.96,3.92,0,1.96,0,31.37
"824","Don't let the #Flu or #Pneumonia get the best of you! RSVP for one of my upcoming FREE #FLUSHOT DAYS, taking place in #Brooklyn tomorrow, Thursday &amp;Friday by calling my district office at 718-629-6401 @Walgreens @WellCare_Health @NYPBrooklyn @LRBC_Online #flushot #flu #fluseason https://t.co/6slKpXFtG5","Positive",52,94.52,42.37,51.03,89.84,26,26.92,61.54,26.92,5.77,5.77,3.85,0,1.92,0,0,0,3.85,11.54,3.85,0,1.92,1.92,7.69,3.85,1.92,0,9.62,0,3.85,3.85,0,0,0,0,3.85,0,0,0,0,1.92,0,0,0,1.92,0,1.92,0,0,0,0,5.77,0,5.77,0,0,5.77,0,1.92,1.92,5.77,0,0,3.85,3.85,15.38,0,7.69,7.69,1.92,0,0,1.92,0,0,1.92,0,1.92,0,0,0,46.15,1.92,3.85,0,1.92,0,1.92,3.85,0,1.92,0,30.77
"825","Dr @PeterHotez has the unusual expertise of being both a #physician #scientist (#vaccine expert) &amp; an autism dad. In his latest book he discusses #autism, #antivax, &amp; more. https://t.co/bPXWQnE6AJ via @voxdotcom","Positive",35,96.93,87.34,1,25.77,11.67,28.57,65.71,28.57,5.71,5.71,0,0,0,5.71,0,0,8.57,8.57,5.71,0,0,0,5.71,5.71,5.71,0,0,5.71,0,0,0,0,0,0,11.43,2.86,0,0,8.57,2.86,0,0,2.86,0,0,0,0,0,0,0,5.71,0,5.71,0,0,8.57,0,0,8.57,0,0,0,2.86,0,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,2.86,0,2.86,0,0,0,57.14,8.57,5.71,0,5.71,0,0,0,0,0,5.71,31.43
"826","Dr @PeterHotez has the unusual expertise of being both a #physician #scientist (#vaccine expert) &amp; an autism dad. In his latest book he discusses #autism, #antivax, &amp; more. https://t.co/bPXWQnE6AJ via @voxdotcom","Positive",35,96.93,87.34,1,25.77,11.67,28.57,65.71,28.57,5.71,5.71,0,0,0,5.71,0,0,8.57,8.57,5.71,0,0,0,5.71,5.71,5.71,0,0,5.71,0,0,0,0,0,0,11.43,2.86,0,0,8.57,2.86,0,0,2.86,0,0,0,0,0,0,0,5.71,0,5.71,0,0,8.57,0,0,8.57,0,0,0,2.86,0,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,2.86,0,2.86,0,0,0,57.14,8.57,5.71,0,5.71,0,0,0,0,0,5.71,31.43
"827","Dr @PeterHotez has the unusual expertise of being both a #physician #scientist (#vaccine expert) &amp; an autism dad. In his latest book he discusses #autism, #antivax, &amp; more. https://t.co/bPXWQnE6AJ via @voxdotcom","Positive",35,96.93,87.34,1,25.77,11.67,28.57,65.71,28.57,5.71,5.71,0,0,0,5.71,0,0,8.57,8.57,5.71,0,0,0,5.71,5.71,5.71,0,0,5.71,0,0,0,0,0,0,11.43,2.86,0,0,8.57,2.86,0,0,2.86,0,0,0,0,0,0,0,5.71,0,5.71,0,0,8.57,0,0,8.57,0,0,0,2.86,0,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,2.86,0,2.86,0,0,0,57.14,8.57,5.71,0,5.71,0,0,0,0,0,5.71,31.43
"828","Dr. Burstein points out the protection you receive from the flu vaccine could be the difference between life and death for someone who is struck with the illness.
#FluShot","Positive",29,97.44,91.6,1,25.77,14.5,31.03,79.31,55.17,10.34,3.45,0,0,3.45,0,0,6.9,13.79,17.24,10.34,0,3.45,0,10.34,3.45,3.45,3.45,0,0,0,0,0,0,0,0,13.79,0,0,0,0,10.34,0,0,3.45,3.45,0,3.45,0,0,0,0,10.34,0,10.34,0,0,3.45,0,0,0,0,3.45,0,6.9,0,6.9,3.45,3.45,3.45,0,0,0,0,0,3.45,0,0,0,0,0,0,10.34,6.9,0,0,0,0,0,0,0,0,0,3.45
"829","Dr. Ison in our ID division with some great advice on #influenza #vaccine this year.
Why the flu shot can't give you the flu https://t.co/2s1y8hTaMG
@NUFeinbergMed @NorthwesternMed @NorthwesternU","Positive",34,85.18,81.12,47.25,79.41,17,17.65,61.76,32.35,11.76,8.82,2.94,2.94,2.94,0,0,2.94,5.88,8.82,2.94,2.94,0,2.94,5.88,2.94,0,2.94,0,2.94,2.94,2.94,0,0,0,0,11.76,0,0,0,0,8.82,0,2.94,0,2.94,0,2.94,0,0,0,0,5.88,0,5.88,0,0,5.88,2.94,0,0,2.94,0,0,5.88,0,14.71,0,11.76,2.94,0,0,0,0,0,0,2.94,0,2.94,0,0,0,32.35,8.82,0,0,0,0,0,0,0,2.94,0,20.59
"830","Dr. Tim Rutledge, our President and CEO, got his #flushot to protect our patients and residents during #fluseason - who are you protecting? #FightFlu https://t.co/l1cDbQ7UYA","Positive",28,47.35,99,1,1,14,35.71,64.29,35.71,17.86,14.29,0,7.14,3.57,3.57,0,3.57,0,7.14,3.57,0,7.14,0,7.14,0,0,3.57,0,0,3.57,0,3.57,0,3.57,0,21.43,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7.14,0,7.14,3.57,7.14,3.57,3.57,0,3.57,0,0,3.57,7.14,0,3.57,0,0,0,3.57,0,3.57,0,0,0,39.29,7.14,7.14,0,0,3.57,0,3.57,0,0,0,17.86
"831","DYK: The ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","DYK: The ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","Each year, approximately 1000 people contract meningococcal disease in the U.S. and among those 10%-15% will die. The #vaccine is especially important for those living in close quarters, like college dorms, where the disease can rapidly spread. Learn more: https://t.co/vN0KP8asrq https://t.co/vhUQ0c4jXT","Positive",50,92.84,57.92,12.17,63.69,16.67,26,66,32,4,0,0,0,0,0,0,4,6,10,6,4,2,0,10,2,4,2,8,6,2,2,0,0,0,0,2,0,0,0,0,6,2,0,0,2,2,0,0,0,0,0,6,0,6,0,0,2,0,0,2,0,0,0,8,2,12,0,10,2,6,0,2,0,0,2,4,0,4,0,0,0,36,12,6,2,0,0,0,2,0,0,0,14
"834","EMA nieuws EMA recommends for approval the first ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","EMA recommends for approval the first ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","EMA recommends for approval the first ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","Estamos en tu vecindario con vacunación para usted y toda su familia&gt; Vea acá donde. https://t.co/K0YE3dFk8m ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","Everyone who gets the flu gets it from someone else. Protect yourself and stand in the way of the flu reaching someone vulnerable. Join us Oct.29-Nov.2 for our first #flupreventionweek. The flu is preventable when we all do our part. 

#forjudeforeveryone #flushot #publichealth https://t.co/IYm8XbwXic","Positive",51,68.57,99,3.12,5.16,10.2,25.49,72.55,43.14,19.61,9.8,0,7.84,1.96,0,0,9.8,7.84,7.84,3.92,1.96,3.92,0,9.8,0,0,3.92,5.88,3.92,1.96,0,1.96,1.96,0,0,17.65,0,0,0,0,9.8,0,0,0,3.92,3.92,1.96,0,0,0,0,5.88,0,5.88,0,0,21.57,9.8,1.96,1.96,3.92,3.92,0,9.8,0,7.84,0,3.92,3.92,0,0,0,0,0,0,1.96,0,1.96,0,0,0,23.53,9.8,0,0,0,0,0,1.96,0,0,0,11.76
"839","FAQ: Should pregnant women get a #flushot? Yes! Pregnant women are vulnerable to the flu's most serious consequences. Protect yourself and your baby. Talk to your doctor with any questions and use our flu shot locator.

#forjudeforeveryone #publichealth

https://t.co/QTpwvDSKDX https://t.co/nHV0ZrdxS3","Positive",48,84.57,99,1,1,8,29.17,70.83,27.08,8.33,8.33,0,2.08,6.25,0,0,0,4.17,6.25,4.17,0,4.17,0,8.33,4.17,2.08,0,0,4.17,4.17,0,4.17,2.08,0,0,20.83,6.25,0,4.17,0,12.5,2.08,4.17,2.08,6.25,0,0,0,0,0,0,8.33,0,8.33,4.17,0,12.5,2.08,0,4.17,2.08,4.17,0,8.33,0,2.08,0,2.08,0,2.08,0,0,0,0,0,6.25,0,4.17,2.08,0,0,33.33,10.42,0,2.08,0,2.08,2.08,0,0,2.08,0,14.58
"840","FAQ: Should pregnant women get a #flushot? Yes! Pregnant women are vulnerable to the flu's most serious consequences. Protect yourself and your baby. Talk to your doctor with any questions and use our flu shot locator.

#forjudeforeveryone #publichealth

https://t.co/QTpwvDSKDX https://t.co/nHV0ZrdxS3","Positive",48,84.57,99,1,1,8,29.17,70.83,27.08,8.33,8.33,0,2.08,6.25,0,0,0,4.17,6.25,4.17,0,4.17,0,8.33,4.17,2.08,0,0,4.17,4.17,0,4.17,2.08,0,0,20.83,6.25,0,4.17,0,12.5,2.08,4.17,2.08,6.25,0,0,0,0,0,0,8.33,0,8.33,4.17,0,12.5,2.08,0,4.17,2.08,4.17,0,8.33,0,2.08,0,2.08,0,2.08,0,0,0,0,0,6.25,0,4.17,2.08,0,0,33.33,10.42,0,2.08,0,2.08,2.08,0,0,2.08,0,14.58
"841","FAQ: Should pregnant women get a #flushot? Yes! Pregnant women are vulnerable to the flu's most serious consequences. Protect yourself and your baby. Talk to your doctor with any questions and use our flu shot locator.

#forjudeforeveryone #publichealth

https://t.co/QTpwvDSKDX https://t.co/nHV0ZrdxS3","Positive",48,84.57,99,1,1,8,29.17,70.83,27.08,8.33,8.33,0,2.08,6.25,0,0,0,4.17,6.25,4.17,0,4.17,0,8.33,4.17,2.08,0,0,4.17,4.17,0,4.17,2.08,0,0,20.83,6.25,0,4.17,0,12.5,2.08,4.17,2.08,6.25,0,0,0,0,0,0,8.33,0,8.33,4.17,0,12.5,2.08,0,4.17,2.08,4.17,0,8.33,0,2.08,0,2.08,0,2.08,0,0,0,0,0,6.25,0,4.17,2.08,0,0,33.33,10.42,0,2.08,0,2.08,2.08,0,0,2.08,0,14.58
"842","FDA approved ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","FDA approves ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","FDA approves ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","Fight the Flu this season. Join the #FluCrew 🦸‍♂️🦸‍♀️ and get your #FluShot this week at Westlake Park in Seattle (11 a.m. - 1 p.m.) Free for everyone, regardless of insurance status. https://t.co/kqwLwNLpCu 💉 #getvaccinated https://t.co/BNTyOoCuTE","Positive",52,95.89,77.92,1.4,25.77,10.4,19.23,48.08,23.08,7.69,1.92,0,0,1.92,0,0,5.77,5.77,7.69,0,0,1.92,0,3.85,1.92,0,0,3.85,0,3.85,1.92,1.92,0,1.92,0,5.77,0,0,0,0,3.85,0,0,1.92,0,1.92,0,0,0,0,0,1.92,0,1.92,0,0,5.77,1.92,0,1.92,1.92,0,0,3.85,0,9.62,0,5.77,3.85,0,0,0,3.85,0,0,3.85,0,3.85,0,0,0,36.54,15.38,1.92,0,0,0,0,1.92,0,0,3.85,13.46
"846","Florida Reports 1st Pediatric Death for 2018-19 #Influenza Season

https://t.co/4bELOvSlGJ

#flushot services at #pharmacy 

#hcsm #mHealth https://t.co/usgPA145yY","Positive",26,97.77,50,1.4,25.77,26,38.46,38.46,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,3.85,3.85,7.69,0,0,0,0,3.85,7.69,0,7.69,0,0,0,46.15,7.69,0,0,0,0,0,3.85,0,0,0,34.62
"847","Flu ","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","Flu awareness resources from @GovCanHealth | https://t.co/hnCSciE055 
#GetImmunized #FluShot","Positive",12,98.02,50,1.79,25.77,12,50,41.67,8.33,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,8.33,0,8.33,0,0,0,58.33,8.33,0,0,0,0,0,0,0,0,0,50
"849","Flu prevention begins with you! 
#GetImmunized. 
#FluShot #FluPreventionWeek https://t.co/VlajK2z6ZU","Positive",13,92.84,93.79,1.4,25.77,4.33,38.46,46.15,15.38,7.69,7.69,0,0,7.69,0,0,0,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,7.69,0,0,0,0,7.69,0,7.69,0,7.69,0,0,7.69,0,0,0,0,0,0,7.69,0,7.69,0,0,0,61.54,15.38,0,0,0,0,7.69,0,0,0,0,38.46
"850","Flu prevention begins with you! Who are you getting the flu shot for? #forjudeforeveryone #GetImmunized #vaccineswork #FluShot In BC, find an influenza clinic near you here https://t.co/2hVDDBs31p https://t.co/7aPDX2nb8s","Positive",39,89.98,96.34,3.7,25.77,13,20.51,56.41,33.33,10.26,7.69,0,0,7.69,0,0,2.56,5.13,10.26,2.56,2.56,2.56,0,10.26,0,0,2.56,0,0,0,0,0,0,0,0,10.26,0,0,0,0,5.13,2.56,2.56,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,5.13,0,0,0,2.56,2.56,0,7.69,0,7.69,0,5.13,2.56,0,0,0,0,0,0,7.69,0,7.69,0,0,0,33.33,5.13,2.56,0,0,2.56,2.56,0,0,0,0,20.51
"851","Flu season is starting. Join us Oct.29-Nov.2 as we talk about flu prevention strategies for ourselves and everyone around us. Get your #flushot and share on social media. Break the chain. Whose life could you save?
#forjudeforeveryone #flupreventionweek 

https://t.co/FpOfzjmwmD https://t.co/HF1lY4uZb2","Positive",51,58.07,99,1.49,90.49,8.5,19.61,66.67,35.29,15.69,11.76,0,7.84,3.92,0,0,3.92,1.96,9.8,3.92,3.92,5.88,0,11.76,1.96,1.96,1.96,3.92,0,3.92,3.92,0,0,0,0,21.57,0,0,0,0,3.92,0,0,1.96,0,1.96,0,0,0,0,0,5.88,0,5.88,0,0,19.61,13.73,1.96,0,1.96,1.96,0,11.76,0,9.8,0,3.92,3.92,0,0,0,0,0,0,3.92,0,3.92,0,0,0,29.41,11.76,0,0,0,1.96,0,1.96,0,0,0,13.73
